Timestamp,Tout [C],Qsol.ver [w/m2],AirVol [CFM],Tsup [C],Troom [C],Light Level [%]
14-Jul-15 12:00:00 AM EDT,22.55555556,0.6,218.6666667,27.77777778,24.21666667,100
14-Jul-15 12:05:00 AM EDT,22.61111111,0.6,219.3333333,28.98148148,24.25,100
14-Jul-15 12:10:00 AM EDT,22.66666667,0.6,220,27.59259259,24.18333333,100
14-Jul-15 12:15:00 AM EDT,22.72222222,0.6,220,27.73148148,24.1,100
14-Jul-15 12:20:00 AM EDT,22.83333333,0.5,221.3333333,26.25,23.93333333,100
14-Jul-15 12:25:00 AM EDT,22.88888889,0.6,331.3333333,21.06481481,22.96666667,100
14-Jul-15 12:30:00 AM EDT,22.77777778,0.6,481.3333333,16.66666667,22.35,100
14-Jul-15 12:35:00 AM EDT,22.88888889,0.6,448.6666667,16.38888889,21.9,100
14-Jul-15 12:40:00 AM EDT,22.83333333,0.6,406.6666667,16.38888889,21.56666667,100
14-Jul-15 12:45:00 AM EDT,22.72222222,0.6,368.6666667,16.38888889,21.38333333,100
14-Jul-15 12:50:00 AM EDT,22.66666667,0.6,339.3333333,16.38888889,21.18333333,100
14-Jul-15 12:55:01 AM EDT,22.61111111,0.6,318,16.38888889,21.08333333,100
14-Jul-15 1:00:01 AM EDT,22.55555556,0.6,298,16.38888889,20.93333333,100
14-Jul-15 1:05:00 AM EDT,22.55555556,0.6,288,16.38888889,20.86666667,100
14-Jul-15 1:10:00 AM EDT,22.5,0.6,284,16.38888889,20.8,100
14-Jul-15 1:15:00 AM EDT,22.5,0.6,266.6666667,16.38888889,20.81666667,100
14-Jul-15 1:20:01 AM EDT,22.55555556,0.6,214.6666667,16.52777778,20.81666667,100
14-Jul-15 1:25:00 AM EDT,22.5,0.6,172,20.27777778,21.2,100
14-Jul-15 1:30:00 AM EDT,22.38888889,0.5,220,29.76851852,22.6,100
14-Jul-15 1:35:01 AM EDT,22.33333333,0.6,219.3333333,29.72222222,23.66666667,100
14-Jul-15 1:40:00 AM EDT,22.16666667,0.6,219.3333333,29.12037037,23.6,100
14-Jul-15 1:45:00 AM EDT,22.05555556,0.7,220,29.12037037,23.6,100
14-Jul-15 1:50:00 AM EDT,22,0.6,220,29.02777778,23.6,100
14-Jul-15 1:55:00 AM EDT,22,0.6,220,28.93518519,23.65,100
14-Jul-15 2:00:00 AM EDT,21.94444444,0.6,220.6666667,28.51851852,23.66666667,100
14-Jul-15 2:05:00 AM EDT,21.83333333,0.6,220,28.14814815,23.66666667,100
14-Jul-15 2:10:00 AM EDT,21.88888889,0.6,220,26.89814815,23.56666667,100
14-Jul-15 2:15:01 AM EDT,21.94444444,0.5,220,26.2962963,23.53333333,100
14-Jul-15 2:20:00 AM EDT,21.88888889,0.6,220,24.53703704,23.36666667,100
14-Jul-15 2:25:00 AM EDT,21.94444444,0.5,327.3333333,18.19444444,22.56666667,100
14-Jul-15 2:30:00 AM EDT,21.83333333,0.6,502.6666667,16.94444444,21.7,100
14-Jul-15 2:35:00 AM EDT,21.94444444,0.6,497.3333333,16.94444444,21.3,100
14-Jul-15 2:40:00 AM EDT,22,0.7,481.3333333,16.75925926,21.11666667,100
14-Jul-15 2:45:00 AM EDT,21.88888889,0.6,478,16.38888889,20.93333333,100
14-Jul-15 2:50:00 AM EDT,21.72222222,0.6,466,16.43518519,20.83333333,100
14-Jul-15 2:55:00 AM EDT,21.72222222,0.6,457.3333333,16.38888889,20.7,100
14-Jul-15 3:00:00 AM EDT,21.72222222,0.6,456,16.38888889,20.56666667,100
14-Jul-15 3:05:00 AM EDT,21.66666667,0.6,433.3333333,16.38888889,20.36666667,100
14-Jul-15 3:10:00 AM EDT,21.72222222,0.6,416.6666667,16.38888889,20.3,100
14-Jul-15 3:15:00 AM EDT,21.77777778,0.6,410,16.38888889,20.2,100
14-Jul-15 3:20:00 AM EDT,21.72222222,0.7,282,16.25,20.05,100
14-Jul-15 3:25:00 AM EDT,21.88888889,0.7,178.6666667,19.49074074,20.43333333,100
14-Jul-15 3:30:00 AM EDT,22,0.6,220,29.9537037,21.71666667,100
14-Jul-15 3:35:00 AM EDT,22.16666667,0.7,220,25.0462963,22.15,100
14-Jul-15 3:40:00 AM EDT,22.16666667,0.6,220,24.62962963,22.13333333,100
14-Jul-15 3:45:00 AM EDT,22.16666667,0.6,220,24.81481481,22.11666667,100
14-Jul-15 3:50:00 AM EDT,22.22222222,0.6,218.6666667,23.65740741,22.08333333,100
14-Jul-15 3:55:00 AM EDT,22.16666667,0.6,220,23.37962963,22.03333333,100
14-Jul-15 4:00:00 AM EDT,22.22222222,0.6,219.3333333,23.28703704,21.98333333,100
14-Jul-15 4:05:00 AM EDT,22.22222222,0.7,220.6666667,23.88888889,22.06666667,100
14-Jul-15 4:10:00 AM EDT,22.27777778,0.6,219.3333333,23.56481481,22.01666667,100
14-Jul-15 4:15:00 AM EDT,22.33333333,0.7,219.3333333,23.56481481,21.96666667,100
14-Jul-15 4:20:00 AM EDT,22.27777778,0.6,220,21.2962963,21.8,100
14-Jul-15 4:25:00 AM EDT,22.27777778,0.7,220.6666667,19.49074074,21.41666667,100
14-Jul-15 4:30:01 AM EDT,22.27777778,0.6,222,22.68518519,21.4,100
14-Jul-15 4:35:00 AM EDT,22.38888889,0.6,220,21.99074074,21.43333333,100
14-Jul-15 4:40:00 AM EDT,22.38888889,0.6,219.3333333,21.25,21.41666667,100
14-Jul-15 4:45:00 AM EDT,22.5,0.6,219.3333333,21.34259259,21.28333333,100
14-Jul-15 4:50:00 AM EDT,22.55555556,0.6,220,20.78703704,21.4,100
14-Jul-15 4:55:00 AM EDT,22.55555556,0.6,220,21.89814815,21.41666667,100
14-Jul-15 5:00:00 AM EDT,22.61111111,0.6,220,20.97222222,21.26666667,100
14-Jul-15 5:05:00 AM EDT,22.72222222,0.6,219.3333333,19.67592593,21.33333333,100
14-Jul-15 5:10:00 AM EDT,22.66666667,0.6,220,21.80555556,21.36666667,100
14-Jul-15 5:15:00 AM EDT,22.61111111,0.5,220.6666667,21.01851852,21.31666667,100
14-Jul-15 5:20:00 AM EDT,22.55555556,0.6,219.3333333,22.36111111,21.51666667,100
14-Jul-15 5:25:00 AM EDT,22.55555556,0.6,219.3333333,22.82407407,21.7,100
14-Jul-15 5:30:00 AM EDT,22.44444444,0.7,220.6666667,22.36111111,21.71666667,100
14-Jul-15 5:35:00 AM EDT,22.5,0.6,220,21.52777778,21.65,100
14-Jul-15 5:40:01 AM EDT,22.38888889,0.5,220,21.11111111,21.61666667,100
14-Jul-15 5:45:00 AM EDT,22.38888889,0.6,220,20.92592593,21.66666667,100
14-Jul-15 5:50:00 AM EDT,22.38888889,0.6,220,21.89814815,21.61666667,100
14-Jul-15 5:55:01 AM EDT,22.38888889,0.7,220,22.03703704,21.61666667,100
14-Jul-15 6:00:00 AM EDT,22.27777778,0.6,220,20.46296296,21.56666667,100
14-Jul-15 6:05:01 AM EDT,22.16666667,0.7,220,21.06481481,21.63333333,100
14-Jul-15 6:10:01 AM EDT,22,0.7,220,21.89814815,21.65,100
14-Jul-15 6:15:00 AM EDT,21.88888889,1,220,20.83333333,21.6,100
14-Jul-15 6:20:00 AM EDT,21.83333333,1.6,220.6666667,23.84259259,21.75,100
14-Jul-15 6:25:00 AM EDT,21.83333333,2.6,220,31.2962963,22.98333333,100
14-Jul-15 6:30:00 AM EDT,21.94444444,3.9,219.3333333,27.91666667,23.83333333,100
14-Jul-15 6:35:00 AM EDT,22.16666667,5.9,220.6666667,28.51851852,23.7,100
14-Jul-15 6:40:00 AM EDT,22.44444444,7.9,218.6666667,28.98148148,23.7,100
14-Jul-15 6:45:00 AM EDT,22.83333333,10.6,219.3333333,29.16666667,23.7,100
14-Jul-15 6:50:00 AM EDT,23.38888889,13.4,220.6666667,29.21296296,23.7,100
14-Jul-15 6:55:00 AM EDT,23.88888889,15.9,220,29.21296296,23.7,100
14-Jul-15 7:00:00 AM EDT,24.44444444,19.4,220,29.53703704,23.71666667,100
14-Jul-15 7:05:00 AM EDT,24.77777778,23,220,29.35185185,23.76666667,100
14-Jul-15 7:10:00 AM EDT,25.5,26,220,29.33333333,23.73333333,100
14-Jul-15 7:15:00 AM EDT,25.77777778,29.5,220,29.25925926,23.76666667,100
14-Jul-15 7:20:00 AM EDT,26.61111111,32.4,221.3333333,26.2962963,23.7,100
14-Jul-15 7:25:00 AM EDT,27.11111111,34.8,340,18.19444444,22.61666667,100
14-Jul-15 7:30:01 AM EDT,27.44444444,37.8,365.3333333,16.94444444,21.4,100
14-Jul-15 7:35:00 AM EDT,27.83333333,40.7,262,16.99074074,21,100
14-Jul-15 7:40:00 AM EDT,28.38888889,43.3,230,16.94444444,20.91666667,100
14-Jul-15 7:45:00 AM EDT,28.72222222,45.8,204,16.94444444,20.85,100
14-Jul-15 7:50:00 AM EDT,29.22222222,48.6,192,16.94444444,20.91666667,100
14-Jul-15 7:55:00 AM EDT,29.44444444,51.2,180.6666667,16.94444444,20.93333333,100
14-Jul-15 8:00:01 AM EDT,29.5,53.2,184.6666667,16.94444444,20.98333333,100
14-Jul-15 8:05:00 AM EDT,29,55.9,162.6666667,16.94444444,21.03333333,100
14-Jul-15 8:10:00 AM EDT,29.22222222,58,160.6666667,16.94444444,21.08333333,100
14-Jul-15 8:15:00 AM EDT,29.05555556,60.3,161.3333333,16.94444444,21.13333333,100
14-Jul-15 8:20:00 AM EDT,29.33333333,62.6,152,16.94444444,21.13333333,100
14-Jul-15 8:25:00 AM EDT,29.94444444,65.6,180,20.69444444,21.45,100
14-Jul-15 8:30:00 AM EDT,30.11111111,69.2,221.3333333,31.2037037,22.81666667,100
14-Jul-15 8:35:00 AM EDT,30.38888889,71.6,220.6666667,31.15740741,23.91666667,100
14-Jul-15 8:40:00 AM EDT,30.44444444,73.9,221.3333333,30.64814815,23.86666667,100
14-Jul-15 8:45:01 AM EDT,30.11111111,75.7,219.3333333,30.87962963,23.8,100
14-Jul-15 8:50:00 AM EDT,29.94444444,77.8,218,31.11111111,23.85,100
14-Jul-15 8:55:00 AM EDT,30.27777778,80.6,220.6666667,31.11111111,23.9,100
14-Jul-15 9:00:00 AM EDT,29.66666667,83.7,220,30.78703704,23.9,100
14-Jul-15 9:05:00 AM EDT,29.61111111,86.5,222,30.60185185,23.98333333,100
14-Jul-15 9:10:00 AM EDT,29.5,89,219.3333333,30.0462963,23.96666667,100
14-Jul-15 9:15:00 AM EDT,30.05555556,91.6,184,29.9537037,24.01666667,100
14-Jul-15 9:20:00 AM EDT,30.05555556,93.9,164,27.59259259,23.8,100
14-Jul-15 9:25:00 AM EDT,29.61111111,96.3,345.3333333,18.14814815,22.83333333,100
14-Jul-15 9:30:00 AM EDT,29.94444444,98.2,482.6666667,16.38888889,21.91666667,100
14-Jul-15 9:35:01 AM EDT,30.05555556,100.6,406,16.38888889,21.38333333,100
14-Jul-15 9:40:01 AM EDT,30.05555556,102.3,382,16.38888889,21.18333333,100
14-Jul-15 9:45:00 AM EDT,29.88888889,105,373.3333333,16.38888889,21.05,100
14-Jul-15 9:50:00 AM EDT,29.88888889,108.7,354,16.38888889,20.9,100
14-Jul-15 9:55:00 AM EDT,29.55555556,117.1,344.6666667,16.38888889,20.8,100
14-Jul-15 10:00:00 AM EDT,29.33333333,126.7,334.6666667,16.38888889,20.73333333,100
14-Jul-15 10:05:00 AM EDT,29.27777778,137.9,325.3333333,16.38888889,20.65,100
14-Jul-15 10:10:00 AM EDT,29.11111111,147.4,311.3333333,16.38888889,20.56666667,100
14-Jul-15 10:15:00 AM EDT,29.11111111,161.8,293.3333333,16.38888889,20.55,100
14-Jul-15 10:20:00 AM EDT,29.66666667,177.4,218,16.48148148,20.55,100
14-Jul-15 10:25:00 AM EDT,29.94444444,185.4,182.6666667,21.2037037,21.01666667,100
14-Jul-15 10:30:00 AM EDT,29.72222222,195,221.3333333,30.50925926,22.2,100
14-Jul-15 10:35:01 AM EDT,30.05555556,208,220,27.08333333,22.7,100
14-Jul-15 10:40:00 AM EDT,29.88888889,220.7,220,27.82407407,22.63333333,100
14-Jul-15 10:45:01 AM EDT,29.72222222,234,220,25.74074074,22.55,100
14-Jul-15 10:50:00 AM EDT,30,245.7,220,24.9537037,22.51666667,100
14-Jul-15 10:55:00 AM EDT,30.05555556,257.4,220,24.44444444,22.45,100
14-Jul-15 11:00:00 AM EDT,30.05555556,268.8,220,24.61111111,22.41666667,100
14-Jul-15 11:05:01 AM EDT,30.22222222,232.3,220,24.21296296,22.41666667,100
14-Jul-15 11:10:00 AM EDT,30.38888889,281.6,220,23.47222222,22.33333333,100
14-Jul-15 11:15:00 AM EDT,30.11111111,287.2,220,22.08333333,22.35,100
14-Jul-15 11:20:01 AM EDT,30.5,296.2,219.3333333,19.44444444,22.11666667,100
14-Jul-15 11:25:00 AM EDT,30.94444444,307.2,306,16.89814815,21.61666667,100
14-Jul-15 11:30:00 AM EDT,31.38888889,355.2,416,16.38888889,21.36666667,100
14-Jul-15 11:35:00 AM EDT,30.72222222,351.1,382.6666667,16.38888889,21.2,100
14-Jul-15 11:40:00 AM EDT,30.66666667,373.3,366.6666667,16.38888889,21.08333333,100
14-Jul-15 11:45:00 AM EDT,30,205,353.3333333,16.38888889,20.98333333,100
14-Jul-15 11:50:00 AM EDT,30.33333333,236,336.6666667,16.38888889,20.95,100
14-Jul-15 11:55:00 AM EDT,30.55555556,219,340.6666667,16.38888889,20.9,100
14-Jul-15 12:00:00 PM EDT,31.16666667,460.8,326,16.38888889,20.83333333,100
14-Jul-15 12:05:01 PM EDT,31.11111111,446.5,314.6666667,16.38888889,20.8,100
14-Jul-15 12:10:00 PM EDT,30.27777778,460.6,312.6666667,16.38888889,20.8,100
14-Jul-15 12:15:00 PM EDT,30.94444444,293.6,306.6666667,16.38888889,20.73333333,100
14-Jul-15 12:20:00 PM EDT,31.27777778,490.4,260.6666667,16.38888889,20.81666667,100
14-Jul-15 12:25:00 PM EDT,30.77777778,293,177.3333333,21.25,21.48333333,100
14-Jul-15 12:30:00 PM EDT,30.66666667,222,216,31.48148148,22.9,100
14-Jul-15 12:35:00 PM EDT,31.05555556,450.1,220,29.81481481,23.95,100
14-Jul-15 12:40:00 PM EDT,31.05555556,434.6,220,28.42592593,23.93333333,100
14-Jul-15 12:45:01 PM EDT,30.61111111,486.6,220,28.75,23.88333333,100
14-Jul-15 12:50:00 PM EDT,30.83333333,168.4,220,28.33333333,23.91666667,100
14-Jul-15 12:55:00 PM EDT,31,437.8,220,28.05555556,23.98333333,100
14-Jul-15 1:00:00 PM EDT,31.16666667,466.5,220,27.22222222,23.98333333,100
14-Jul-15 1:05:00 PM EDT,31,442.4,220,26.01851852,23.88333333,100
14-Jul-15 1:10:00 PM EDT,30.94444444,214.1,220,24.72222222,23.78333333,100
14-Jul-15 1:15:00 PM EDT,31.38888889,436.7,220,25.23148148,23.78333333,100
14-Jul-15 1:20:00 PM EDT,31.27777778,419.4,220,25.37037037,23.78333333,100
14-Jul-15 1:25:01 PM EDT,31.77777778,429.7,220,25.18518519,23.73333333,100
14-Jul-15 1:30:00 PM EDT,31.05555556,453.2,220,28.10185185,23.73333333,100
14-Jul-15 1:35:00 PM EDT,30.55555556,528.6,220,26.80555556,23.78333333,100
14-Jul-15 1:40:00 PM EDT,31.05555556,261.5,220,25.23148148,23.71666667,100
14-Jul-15 1:45:00 PM EDT,30.27777778,511.5,220,24.67592593,23.76666667,100
14-Jul-15 1:50:00 PM EDT,30.05555556,531.5,220,24.72222222,23.76666667,100
14-Jul-15 1:55:00 PM EDT,30.88888889,156.8,220,24.30555556,23.7,100
14-Jul-15 2:00:00 PM EDT,30.77777778,460.2,220,25.23148148,23.7,100
14-Jul-15 2:05:00 PM EDT,30.83333333,151.2,220,23.00925926,23.71666667,100
14-Jul-15 2:10:00 PM EDT,31.16666667,245,220,24.12037037,23.66666667,100
14-Jul-15 2:15:00 PM EDT,31.55555556,173.1,220,22.87037037,23.68333333,100
14-Jul-15 2:20:00 PM EDT,31.66666667,351.3,220,21.06481481,23.61666667,100
14-Jul-15 2:25:00 PM EDT,30.83333333,588.1,344,18.05555556,23.11666667,100
14-Jul-15 2:30:00 PM EDT,30.94444444,220.9,502,16.80555556,22.15,100
14-Jul-15 2:35:00 PM EDT,31.16666667,560.5,500,16.43518519,21.83333333,100
14-Jul-15 2:40:00 PM EDT,31.5,515.1,499.3333333,16.38888889,21.56666667,100
14-Jul-15 2:45:00 PM EDT,32.16666667,490.2,486.6666667,16.38888889,21.38333333,100
14-Jul-15 2:50:01 PM EDT,30.61111111,448.2,484,16.38888889,21.26666667,100
14-Jul-15 2:55:00 PM EDT,31.05555556,187.4,476.6666667,16.38888889,21.15,100
14-Jul-15 3:00:00 PM EDT,31.05555556,242,474,16.38888889,20.98333333,100
14-Jul-15 3:05:00 PM EDT,31,193.7,452.6666667,16.38888889,20.88333333,100
14-Jul-15 3:10:00 PM EDT,29.94444444,259.8,444.6666667,16.38888889,20.8,100
14-Jul-15 3:15:00 PM EDT,30.61111111,148.9,436.6666667,16.38888889,20.7,100
14-Jul-15 3:20:00 PM EDT,30.72222222,519.7,300.6666667,16.48148148,20.73333333,100
14-Jul-15 3:25:00 PM EDT,30.61111111,235.8,182.6666667,21.34259259,21.58333333,100
14-Jul-15 3:30:00 PM EDT,30,245.3,220.6666667,31.34259259,23.25,100
14-Jul-15 3:35:00 PM EDT,29.44444444,160.6,220,32.40740741,24.66666667,100
14-Jul-15 3:40:00 PM EDT,29.05555556,148.4,221.3333333,31.99074074,24.85,100
14-Jul-15 3:45:00 PM EDT,28.5,177,220,32.40740741,24.73333333,100
14-Jul-15 3:50:00 PM EDT,28.38888889,150.7,220,32.17592593,24.8,100
14-Jul-15 3:55:00 PM EDT,28.5,78.9,220,32.63888889,24.8,100
14-Jul-15 4:00:00 PM EDT,29.22222222,87.7,220,32.22222222,24.8,100
14-Jul-15 4:05:00 PM EDT,29.16666667,296.3,220,32.73148148,24.85,100
14-Jul-15 4:10:01 PM EDT,29.38888889,151.6,220,32.5462963,24.9,100
14-Jul-15 4:15:00 PM EDT,29.5,145.9,220,32.40740741,24.96666667,100
14-Jul-15 4:20:00 PM EDT,29.33333333,143.9,220,29.44444444,24.9,100
14-Jul-15 4:25:00 PM EDT,29.44444444,130.2,220,26.99074074,24.35,100
14-Jul-15 4:30:01 PM EDT,29.22222222,147.7,219.3333333,27.82407407,24.41666667,100
14-Jul-15 4:35:00 PM EDT,30.05555556,135.1,216,26.52777778,24.31666667,100
14-Jul-15 4:40:00 PM EDT,29.66666667,229.2,218.6666667,26.01851852,24.18333333,100
14-Jul-15 4:45:00 PM EDT,30.83333333,135.1,218,25.09259259,24.1,100
14-Jul-15 4:50:00 PM EDT,30.16666667,373.4,218.6666667,25,24.03333333,100
14-Jul-15 4:55:00 PM EDT,29.27777778,163.3,218.6666667,24.58333333,23.95,100
14-Jul-15 5:00:00 PM EDT,29.27777778,115.5,216.6666667,25.92592593,23.93333333,100
14-Jul-15 5:05:00 PM EDT,29.22222222,105.2,220,26.48148148,23.9,100
14-Jul-15 5:10:01 PM EDT,28.94444444,134.3,220,24.76851852,23.83333333,100
14-Jul-15 5:15:00 PM EDT,29,150.2,219.3333333,25.09259259,23.83333333,100
14-Jul-15 5:20:00 PM EDT,28.88888889,150.6,218.6666667,21.99074074,23.7,100
14-Jul-15 5:25:00 PM EDT,28.83333333,154.4,344,17.5462963,22.91666667,100
14-Jul-15 5:30:00 PM EDT,29.05555556,132.8,436.6666667,16.94444444,22.11666667,100
14-Jul-15 5:35:00 PM EDT,28.94444444,157.3,338.6666667,16.57407407,21.76666667,100
14-Jul-15 5:40:00 PM EDT,28.88888889,160.5,321.3333333,16.57407407,21.66666667,100
14-Jul-15 5:45:00 PM EDT,28.94444444,134,296.6666667,16.94444444,21.58333333,100
14-Jul-15 5:50:00 PM EDT,29.27777778,119.3,271.3333333,16.94444444,21.5,100
14-Jul-15 5:55:00 PM EDT,29.16666667,134.9,258.6666667,16.94444444,21.5,100
14-Jul-15 6:00:00 PM EDT,28.94444444,131.1,238,17.12962963,21.5,100
14-Jul-15 6:05:00 PM EDT,28.72222222,137.7,230.6666667,17.22222222,21.51666667,100
14-Jul-15 6:10:00 PM EDT,28.44444444,122.3,226,17.17592593,21.55,100
14-Jul-15 6:15:00 PM EDT,28.05555556,107.3,210.6666667,16.99074074,21.55,100
14-Jul-15 6:20:00 PM EDT,27.77777778,91.3,262.6666667,16.85185185,21.45,100
14-Jul-15 6:25:00 PM EDT,27.83333333,86.3,440.6666667,16.38888889,20.86666667,100
14-Jul-15 6:30:00 PM EDT,28,97,366.6666667,16.38888889,20.46666667,100
14-Jul-15 6:35:01 PM EDT,28.11111111,112.5,344,16.38888889,20.31666667,100
14-Jul-15 6:40:00 PM EDT,28.66666667,94.5,338,16.38888889,20.28333333,100
14-Jul-15 6:45:00 PM EDT,29.27777778,109.4,349.3333333,16.38888889,20.31666667,100
14-Jul-15 6:50:00 PM EDT,28.5,135.1,345.3333333,16.38888889,20.31666667,100
14-Jul-15 6:55:00 PM EDT,28.11111111,114,341.3333333,16.38888889,20.3,100
14-Jul-15 7:00:00 PM EDT,28.05555556,76.2,338,16.38888889,20.23333333,100
14-Jul-15 7:05:00 PM EDT,27.83333333,107.4,340,16.38888889,20.23333333,100
14-Jul-15 7:10:00 PM EDT,28.22222222,75.1,319.3333333,16.38888889,20.15,100
14-Jul-15 7:15:01 PM EDT,28.5,79.8,318.6666667,16.38888889,20.13333333,100
14-Jul-15 7:20:00 PM EDT,28,98,236,16.38888889,20.21666667,100
14-Jul-15 7:25:00 PM EDT,27.22222222,78.1,182.6666667,20.97222222,20.8,100
14-Jul-15 7:30:00 PM EDT,26.44444444,62,220.6666667,32.22222222,22.38333333,100
14-Jul-15 7:35:01 PM EDT,26.61111111,59.3,220,31.80555556,23.88333333,100
14-Jul-15 7:40:00 PM EDT,26.83333333,54,220,33.05555556,24.3,100
14-Jul-15 7:45:00 PM EDT,26.66666667,68.5,220,32.4537037,24.66666667,100
14-Jul-15 7:50:00 PM EDT,25.88888889,65.5,220,32.40740741,24.58333333,100
14-Jul-15 7:55:00 PM EDT,25.16666667,64.7,220,33.10185185,24.96666667,100
14-Jul-15 8:00:00 PM EDT,25.94444444,40.6,220,32.12962963,24.93333333,100
14-Jul-15 8:05:00 PM EDT,24.72222222,41.4,220,33.33333333,25.08333333,100
14-Jul-15 8:10:00 PM EDT,24.05555556,36.4,220,32.17592593,25.2,100
14-Jul-15 8:15:00 PM EDT,24.22222222,27.6,220,33.24074074,25.08333333,100
14-Jul-15 8:20:00 PM EDT,24.33333333,23.3,220,29.30555556,24.83333333,100
14-Jul-15 8:25:00 PM EDT,24.22222222,28.3,220,25.92592593,24.35,100
14-Jul-15 8:30:00 PM EDT,24.16666667,25,219.3333333,24.76851852,24.2,100
14-Jul-15 8:35:00 PM EDT,24.27777778,21,222,25.78703704,24.03333333,100
14-Jul-15 8:40:01 PM EDT,24.05555556,20.2,220.6666667,22.87037037,23.91666667,100
14-Jul-15 8:45:00 PM EDT,23.72222222,17.2,219.3333333,24.81481481,23.83333333,100
14-Jul-15 8:50:00 PM EDT,23.44444444,14.2,221.3333333,25.60185185,23.71666667,100
14-Jul-15 8:55:00 PM EDT,23.05555556,11.8,221.3333333,25.41666667,23.63333333,100
14-Jul-15 9:00:00 PM EDT,22.38888889,9.2,220.6666667,25.97222222,23.63333333,100
14-Jul-15 9:05:00 PM EDT,22.11111111,7.5,220,26.25,23.5,100
14-Jul-15 9:10:00 PM EDT,21.88888889,5.2,223.3333333,26.2037037,23.68333333,100
14-Jul-15 9:15:00 PM EDT,21.61111111,3.6,218,24.21296296,23.46666667,100
14-Jul-15 9:20:00 PM EDT,21.38888889,2.4,216,22.36111111,23.33333333,100
14-Jul-15 9:25:00 PM EDT,21.16666667,1.6,218,21.57407407,22.6,100
14-Jul-15 9:30:00 PM EDT,20.94444444,1.1,221.3333333,22.68518519,22.46666667,100
14-Jul-15 9:35:00 PM EDT,20.83333333,0.8,220,24.12037037,22.43333333,100
14-Jul-15 9:40:00 PM EDT,20.61111111,0.7,221.3333333,21.34259259,22.36666667,100
14-Jul-15 9:45:00 PM EDT,20.44444444,0.7,223.3333333,18.47222222,22.38333333,100
14-Jul-15 9:50:00 PM EDT,20.33333333,0.6,220.6666667,20.60185185,22.33333333,100
14-Jul-15 9:55:00 PM EDT,20.16666667,0.6,221.3333333,20.97222222,22.28333333,100
14-Jul-15 10:00:00 PM EDT,20.05555556,0.6,222,23.93518519,22.28333333,100
14-Jul-15 10:05:00 PM EDT,19.94444444,0.6,220.6666667,23.19444444,22.25,100
14-Jul-15 10:10:00 PM EDT,19.83333333,0.7,220,21.2962963,22.16666667,100
14-Jul-15 10:15:00 PM EDT,19.77777778,0.6,220,22.03703704,22.2,100
14-Jul-15 10:20:00 PM EDT,19.66666667,0.6,221.3333333,22.26851852,22.35,100
14-Jul-15 10:25:00 PM EDT,19.55555556,0.6,220,21.66666667,21.95,100
14-Jul-15 10:30:00 PM EDT,19.5,0.6,217.3333333,21.99074074,21.96666667,100
14-Jul-15 10:35:00 PM EDT,19.38888889,0.6,218,21.25,21.95,100
14-Jul-15 10:40:00 PM EDT,19.33333333,0.6,218.6666667,22.87037037,21.91666667,100
14-Jul-15 10:45:00 PM EDT,19.22222222,0.6,221.3333333,22.77777778,21.93333333,100
14-Jul-15 10:50:00 PM EDT,19.16666667,0.6,222,22.31481481,21.91666667,100
14-Jul-15 10:55:00 PM EDT,19.11111111,0.6,222.6666667,22.4537037,21.91666667,100
14-Jul-15 11:00:00 PM EDT,19.05555556,0.6,222.6666667,22.31481481,21.93333333,100
14-Jul-15 11:05:00 PM EDT,19,0.6,218.6666667,23.88888889,21.93333333,100
14-Jul-15 11:10:00 PM EDT,19,0.6,218,23.33333333,21.91666667,100
14-Jul-15 11:15:00 PM EDT,19.05555556,0.6,216,18.56481481,21.93333333,100
14-Jul-15 11:20:00 PM EDT,18.94444444,0.6,218.6666667,24.39814815,21.93333333,100
14-Jul-15 11:25:00 PM EDT,18.88888889,0.6,218,25.13888889,22.25,100
14-Jul-15 11:30:00 PM EDT,18.83333333,0.6,220.6666667,24.12037037,22.25,100
14-Jul-15 11:35:00 PM EDT,18.83333333,0.6,220,23.61111111,22.26666667,100
14-Jul-15 11:40:00 PM EDT,18.77777778,0.6,220,23.47222222,22.26666667,100
14-Jul-15 11:45:00 PM EDT,18.72222222,0.6,217.3333333,24.11111111,22.28333333,100
14-Jul-15 11:50:00 PM EDT,18.61111111,0.6,219.3333333,26.66666667,22.26666667,100
14-Jul-15 11:55:00 PM EDT,18.61111111,0.7,220,25.78703704,22.31666667,100
15-Jul-15 12:00:00 AM EDT,18.61111111,0.6,220,23.88888889,22.3,100
15-Jul-15 12:05:00 AM EDT,18.55555556,0.6,220.6666667,24.02777778,22.31666667,100
15-Jul-15 12:10:00 AM EDT,18.55555556,0.6,220,24.44444444,22.31666667,100
15-Jul-15 12:15:00 AM EDT,18.5,0.6,223.3333333,24.02777778,22.28333333,100
15-Jul-15 12:20:00 AM EDT,18.5,0.6,221.3333333,28.93518519,22.45,100
15-Jul-15 12:25:00 AM EDT,18.44444444,0.6,219.3333333,31.85185185,23.38333333,100
15-Jul-15 12:30:00 AM EDT,18.38888889,0.6,218,29.67592593,23.81666667,100
15-Jul-15 12:35:00 AM EDT,18.38888889,0.7,220,29.9537037,23.71666667,100
15-Jul-15 12:40:00 AM EDT,18.33333333,0.7,222.6666667,31.01851852,23.68333333,100
15-Jul-15 12:45:00 AM EDT,18.27777778,0.6,218.6666667,31.43518519,23.63333333,100
15-Jul-15 12:50:00 AM EDT,18.16666667,0.6,217.3333333,31.80555556,23.7,100
